58,131,2,4
73,84,2,8
75,132,1,2
92,98,3,2
55,128,5,6
123,66,2,1
78,151,2,12
80,87,4,0
49,135,2,3
42,136,4,1
98,87,3,1
90,86,2,5
98,70,8,1
64,111,1,7
103,97,6,6
53,100,5,3
15,198,2,10
75,122,3,7
106,66,7,2
109,76,8,1
14,143,2,9
43,125,4,1
59,110,3,5
17,150,1,2
42,122,1,4
75,120,4,3
80,96,4,3
81,96,3,3
50,115,5,5
75,97,2,3
82,88,9,4
121,65,6,1
41,139,3,8
153,44,4,0
47,130,3,2
58,128,3,4
75,95,2,6
92,96,6,4
117,54,5,2
98,50,0,0
70,109,3,5
77,49,8,5
77,96,5,7
135,34,5,5
99,76,3,4
25,128,2,4
157,34,4,1
32,152,2,6
28,123,2,5
112,74,5,1
109,71,1,2
73,103,2,2
78,103,6,3
108,64,1,2
94,90,2,2
86,122,3,5
53,100,3,2
58,91,2,5
77,81,0,1
121,60,3,3
120,109,3,2
159,44,6,1
105,72,3,2
59,86,3,3
80,84,1,4
66,124,4,4
50,93,3,0
107,52,4,2
16,178,2,6
37,129,5,2
42,153,2,10
156,26,2,2
39,131,2,1
38,140,2,9
98,50,4,2
91,96,4,5
123,43,2,2
93,108,3,0
72,99,2,4
61,129,6,4
102,91,1,2
111,63,10,0
94,75,4,0
67,112,2,4
77,116,6,8
129,58,5,2
90,124,2,3
109,59,6,3
60,109,3,3
47,116,2,5
162,15,3,2
206,14,9,3
45,112,4,1
104,44,2,3
103,66,4,3
81,85,4,2
70,106,3,1
104,62,2,6
136,49,5,3
73,86,3,1
88,93,5,3
61,112,1,1
27,129,1,6
109,90,6,1
72,130,3,8
30,133,1,3
113,74,1,5
66,89,1,2
100,68,2,0
68,103,1,1
85,59,1,3
104,100,9,2
73,92,3,4
44,152,3,5
64,100,1,3
55,102,2,3
49,108,2,1
33,127,2,4
54,134,2,6
45,137,2,4
74,103,1,6
89,90,2,3
108,81,7,1
124,58,4,6
85,122,3,1
55,81,4,2
111,71,4,5
63,108,4,8
74,91,1,6
142,56,2,5
53,117,1,0
183,36,4,2
86,103,3,2
120,62,3,1
99,105,4,7
103,77,6,1
55,112,5,4
45,127,5,7
132,40,8,3
131,57,4,1
74,83,2,6
91,96,5,3
133,47,6,2
66,119,3,5
127,56,1,5
71,95,3,3
71,120,2,2
119,86,2,1
118,72,5,0
63,112,3,0
77,119,2,1
122,65,5,0
122,66,4,2
35,119,3,2
96,80,4,1
46,119,1,7
79,80,6,5
94,69,4,1
31,144,2,5
90,65,3,3
44,116,3,6
94,73,5,3
107,75,5,4
151,46,1,0
64,101,5,4
131,26,8,1
62,110,1,3
131,50,4,2
127,39,6,0
111,61,6,3
67,109,3,4
87,118,2,2
141,30,11,0
72,92,2,6
59,80,6,3
107,77,1,4
70,107,3,3
85,67,2,1
26,123,0,0
82,77,3,3
46,158,2,6
74,97,0,9
75,76,3,5
117,68,2,0
90,96,3,2
115,101,2,3
76,130,3,6
143,30,5,2
65,120,4,3
65,87,0,3
130,83,4,3
96,59,5,4
72,123,1,0
140,34,7,0
131,74,2,1
110,71,5,5
74,129,2,5
77,144,2,3
80,108,8,4
45,174,1,2
26,105,1,6
107,92,4,4
113,66,2,2
62,129,2,6
17,122,0,5
60,113,2,5
134,33,4,0
84,65,3,3
115,27,0,0
153,56,8,1
87,103,3,1
38,158,3,4
47,130,1,3
73,111,2,4
67,130,0,4
80,87,1,6
72,96,2,3
102,88,7,7
143,49,6,2
62,114,4,6
39,130,4,6
151,53,4,4
104,53,3,3
77,108,4,3
67,108,2,6
16,160,2,3
96,80,10,5
68,78,1,5
121,59,1,4
96,69,4,3
59,96,0,5
67,124,0,4
130,75,3,1
86,88,2,2
93,76,5,4
40,95,1,2
52,134,0,1
36,109,2,8
61,108,2,2
134,72,0,2
126,96,4,5
58,85,4,2
112,58,1,2
95,80,7,3
93,81,5,0
60,114,3,2
65,100,2,1
19,139,3,4
79,93,4,4
165,51,3,2
80,97,3,1
84,90,3,3
105,75,4,6
79,104,1,3
80,98,5,3
126,62,5,2
103,94,3,3
40,157,0,5
113,32,7,5
52,90,4,3
95,65,0,5
127,70,3,5
26,120,2,3
90,96,1,5
92,45,4,2
49,136,2,2
32,141,1,3
88,95,2,0
99,93,3,2
47,143,2,4
91,68,3,3
85,92,3,6
82,67,2,2
63,105,2,4
59,108,2,2
115,68,1,1
43,114,3,4
49,164,4,2
131,65,5,4
53,147,0,6
103,54,4,3
139,51,8,1
82,94,1,4
21,124,4,2
150,51,5,1
98,126,2,2
78,98,1,3
82,93,5,5
95,93,0,3
79,89,3,2
99,54,4,3
33,120,5,3
49,122,2,1
148,42,6,2
103,92,4,2
86,90,2,4
72,116,4,2
81,120,6,9
54,116,4,5
13,153,0,10
60,118,2,5
59,94,3,3
77,91,2,2
55,130,4,1
98,56,2,3
127,77,6,3
72,109,1,0
80,82,1,3
99,54,4,3
108,69,2,1
92,93,2,6
51,146,1,4
41,142,3,5
110,77,3,6
116,26,5,3
100,81,2,4
63,72,7,4
84,94,2,5
48,121,0,6
68,113,3,3
81,65,4,3
78,103,4,0
37,120,1,4
113,80,3,3
70,68,1,2
77,108,2,3
37,154,0,5
101,91,4,4
112,80,2,5
74,94,3,3
113,52,7,4
45,136,1,6
46,144,2,4
52,91,4,2
75,122,4,2
75,87,1,3
36,130,2,7
79,110,4,2
77,79,4,6
129,56,5,2
119,53,8,4
58,95,4,2
44,142,2,6
39,136,3,2
53,130,4,4
92,74,2,6
57,101,2,5
56,96,4,7
106,69,2,3
129,16,8,1
85,60,3,0
69,94,2,2
40,151,0,5
161,51,4,3
15,150,0,5
46,139,3,5
128,52,2,1
70,91,2,2
98,68,5,3
119,46,5,4
94,58,3,4
112,95,1,1
148,34,4,4
66,76,4,3
28,130,4,8
14,171,2,5
74,77,7,4
81,94,3,3
67,98,1,5
75,96,5,3
53,130,4,3
76,107,2,6
89,96,1,5
60,106,1,6
106,79,4,3
116,53,7,0
99,88,4,6
46,98,1,7
117,77,0,4
51,96,4,3
23,137,3,4
127,30,6,2
90,85,9,4
77,102,1,4
79,75,2,5
88,64,2,4
102,76,4,2
38,147,2,2
78,91,1,2
25,143,1,5
109,95,3,3
59,104,2,7
58,145,2,4
41,113,2,0
58,128,2,7
43,151,3,3
88,69,1,1
99,62,1,3
71,104,4,2
77,76,0,4
85,91,5,4
71,94,1,5
35,145,0,6
119,87,1,2
47,104,1,5
142,71,5,3
118,60,5,4
86,116,2,2
94,99,1,4
60,74,5,1
104,114,2,4
118,89,3,1
100,116,6,7
87,75,1,2
117,77,4,0
36,150,2,4
72,83,1,5
66,72,3,3
44,110,1,4
75,84,3,4
48,140,2,3
70,107,2,3
53,126,1,6
110,61,3,3
105,105,3,5
78,66,4,6
102,60,3,3
34,148,1,2
124,52,5,2
77,79,4,3
94,58,2,3
135,46,4,3
39,123,3,2
88,74,3,2
56,99,2,7
59,125,2,2
71,89,2,4
87,114,2,2
86,46,4,4
81,76,5,2
85,78,0,1
62,127,3,5
57,132,2,4
96,66,3,2
74,90,2,1
73,87,6,2
85,72,5,4
77,82,3,3
84,104,4,3
90,54,9,2
94,81,7,4
46,103,3,5
107,101,3,3
68,102,2,5
86,72,8,5
75,80,0,3
96,92,6,4
15,135,0,6
114,78,6,2
125,46,6,3
101,85,0,5
40,103,2,3
39,166,1,7
29,145,1,3
67,128,3,6
103,46,5,1
99,132,7,6
35,140,3,0
66,80,4,1
65,131,2,2
66,104,1,7
80,91,4,1
73,120,4,5
84,88,7,0
97,95,4,2
71,107,3,7
113,74,4,3
109,48,4,2
98,73,3,3
115,103,7,9
76,90,2,3
93,51,3,2
98,87,6,1
119,75,6,3
17,143,3,5
68,117,2,1
118,68,2,4
93,79,3,2
78,81,4,3
100,78,3,5
122,64,4,6
27,128,0,5
81,88,4,1
84,96,2,0
27,138,0,4
102,65,2,3
117,78,6,3
66,115,4,4
97,63,6,2
73,72,2,0
107,98,3,2
130,58,5,5
146,76,3,4
68,117,2,6
85,43,2,3
87,107,1,1
103,83,3,9
85,84,6,4
39,97,1,3
39,142,2,5
64,118,4,8
53,106,4,2
66,114,2,5
38,108,4,2
107,66,1,2
92,68,5,4
93,71,3,2
104,105,5,1
100,67,5,1
83,89,1,0
78,104,2,2
99,62,4,0
71,126,7,7
75,91,6,4
68,120,2,4
96,65,4,2
81,80,8,2
85,103,4,1
97,69,6,1
77,118,3,3
94,111,5,4
82,136,1,2
80,88,5,1
100,59,3,2
109,58,7,2
37,134,5,6
67,103,1,2
113,74,3,0
83,73,6,2
84,87,6,3
59,93,2,6
73,125,2,0
65,99,1,5
92,84,1,4
101,78,3,4
50,113,4,2
32,142,2,1
105,104,2,2
29,122,2,6
123,26,7,2
47,161,4,2
86,64,3,2
89,76,3,3
109,98,1,1
75,118,5,2
48,139,2,2
71,115,3,6
110,101,5,1
57,101,5,4
113,50,6,2
90,75,4,2
80,72,3,4
80,90,4,0
108,73,4,0
27,149,3,4
81,100,3,7
79,95,2,5
102,104,0,2
79,94,3,0
77,115,1,2
85,71,1,7
54,128,5,2
102,91,4,1
41,155,2,2
107,65,2,4
84,78,3,2
44,127,5,4
93,90,2,2
93,91,3,4
54,114,5,4
113,74,6,1
57,127,3,0
67,125,0,3
98,80,1,1
37,132,3,5
86,92,3,0
115,62,5,0
152,59,1,0
139,69,3,4
64,79,6,3
121,63,7,3
116,70,3,4
67,95,4,3
92,111,2,2
123,65,8,2
75,86,2,0
147,43,6,2
48,96,3,3
74,68,2,2
118,81,2,1
88,69,1,3
72,123,5,2
81,118,3,2
51,128,0,4
89,64,8,2
80,84,4,4
66,98,2,3
104,67,1,2
51,156,1,1
36,152,2,6
53,95,1,4
105,47,5,0
62,71,1,3
68,95,2,1
39,129,5,7
59,105,2,4
101,46,9,2
51,134,2,6
53,97,5,4
91,76,4,3
54,103,7,2
69,150,10,2
80,85,4,9
107,78,7,6
75,96,3,1
127,28,4,3
51,128,1,1
42,147,0,4
79,89,0,2
96,79,0,4
62,123,4,2
101,75,6,2
95,73,0,0
64,102,4,6
43,132,1,4
90,85,3,0
61,126,1,3
67,112,3,4
75,87,4,2
88,104,2,3
41,142,0,2
92,93,5,2
77,86,4,3
81,120,2,4
81,120,4,5
78,105,3,2
45,122,2,2
107,58,4,2
43,124,3,1
65,132,1,7
82,99,1,2
98,55,3,1
41,133,2,3
87,88,1,3
15,185,0,2
61,109,2,2
191,23,3,3
49,95,2,4
112,49,3,2
18,200,2,4
72,98,2,4
106,67,4,4
97,64,4,3
107,66,3,3
82,89,2,5
104,83,2,4
105,73,5,5
131,75,3,3
85,79,3,0
80,94,2,1
90,89,3,8
81,101,2,4
63,113,0,5
93,94,3,4
105,81,5,2
30,123,0,5
84,93,5,1
60,111,4,0
32,160,2,3
69,79,3,3
37,140,1,6
67,114,4,5
57,104,0,5
86,91,3,7
74,136,2,2
122,69,4,3
144,35,6,4
101,96,6,1
100,58,6,2
31,107,2,4
107,46,2,4
57,117,2,4
34,156,1,7
63,114,4,2
47,144,1,5
65,106,2,5
81,100,3,2
51,127,4,0
140,36,4,1
120,59,4,5
143,29,5,1
40,146,2,1
115,60,4,4
99,95,5,3
129,52,3,2
132,55,3,4
56,104,3,4
125,65,5,1
81,80,2,3
105,101,1,3
24,140,3,4
139,56,4,2
104,122,4,4
85,51,3,2
118,57,3,3
38,98,3,6
139,78,4,3
57,118,2,6
38,127,2,2
120,96,2,2
112,96,7,7
85,91,2,4
83,84,4,3
71,109,7,7
109,74,6,6
83,74,3,4
131,37,6,6
103,65,5,4
54,102,2,4
68,102,1,4
140,33,4,3
79,111,1,4
54,99,2,2
87,87,4,0
169,50,8,2
48,137,1,8
103,68,1,5
99,66,5,2
112,99,3,3
80,122,5,1
58,122,2,2
104,95,0,3
53,105,4,0
127,71,4,0
67,94,6,3
76,109,5,6
77,86,5,9
73,84,5,3
107,71,5,1
70,100,3,3
60,100,4,4
60,136,2,6
26,127,2,6
54,122,1,4
54,126,3,1
57,101,1,6
81,66,6,1
97,91,1,4
83,129,0,4
150,31,5,4
57,122,0,4
102,86,2,2
95,80,3,0
90,66,3,0
117,65,3,1
38,89,3,2
98,79,3,1
60,116,2,4
73,98,2,6
93,88,4,1
79,113,2,7
157,14,1,0
116,69,5,3
74,69,0,4
93,88,0,1
132,64,8,4
71,93,1,2
63,116,2,5
68,90,2,3
43,147,3,3
57,87,2,2
71,78,0,1
14,146,3,2
54,77,3,8
72,88,1,0
88,93,5,3
127,81,0,2
86,91,3,3
108,60,2,3
107,97,1,1
47,152,2,7
61,126,2,9
91,75,4,3
66,91,1,5
106,54,2,1
49,103,0,2
39,147,3,6
86,118,2,0
47,133,3,8
40,113,3,3
41,129,4,4
39,121,1,2
72,80,4,3
52,117,1,4
54,141,3,2
123,58,1,1
91,96,4,1
75,85,1,3
88,97,2,5
127,50,2,1
78,88,7,4
22,122,2,3
160,41,6,2
83,130,3,5
129,64,2,0
86,127,4,9
87,107,1,4
86,91,4,3
16,136,2,1
91,81,2,1
70,103,1,2
98,99,2,0
84,86,1,7
91,107,2,4
46,146,4,5
53,97,5,4
72,87,3,2
73,127,1,7
73,128,0,5
121,72,3,3
97,84,5,2
95,69,2,2
108,78,1,6
115,69,0,2
43,121,0,3
103,104,2,1
52,107,3,6
17,140,0,10
42,138,2,5
54,132,2,2
21,131,3,6
40,105,1,3
85,85,8,0
108,69,2,3
17,155,2,7
133,63,8,2
80,112,5,2
78,105,3,2
133,52,6,0
100,70,3,1
76,81,2,2
77,117,6,3
59,113,1,6
104,87,1,2
29,121,2,8
40,129,2,10
77,96,4,4
92,90,3,1
54,122,0,0
138,40,4,1
34,120,0,0
113,76,6,4
47,130,3,5
49,94,2,2
89,57,2,2
46,130,5,3
109,81,1,3
79,105,5,4
13,171,0,4
79,83,3,1
63,122,2,4
93,119,4,3
73,118,0,2
86,70,3,2
88,74,4,2
59,118,3,5
60,96,1,4
68,119,2,3
105,52,3,3
166,11,6,4
77,112,4,4
103,54,5,4
75,63,3,5
52,134,0,4
39,115,2,1
131,58,4,0
70,124,5,7
92,79,0,1
53,128,1,3
145,50,8,3
118,76,5,1
90,69,3,4
62,113,4,4
125,71,7,1
104,69,1,4
119,55,4,3
97,105,6,5
27,114,2,1
158,46,4,1
91,91,0,3
82,90,2,1
131,41,6,4
104,84,3,4
49,114,1,3
38,147,2,4
89,89,3,4
57,78,4,2
94,94,2,2
75,121,1,5
77,93,3,3
118,51,2,2
64,108,2,2
88,83,5,7
113,81,5,1
120,69,4,3
126,94,9,6
143,54,9,0
96,73,0,0
100,93,6,3
58,111,2,3
33,102,4,1
73,120,2,4
56,96,1,5
75,92,0,3
93,96,3,3
69,93,2,3
71,104,7,5
136,37,2,1
80,112,1,4
52,134,3,2
33,139,0,6
92,71,2,2
75,99,4,6
69,119,2,3
91,67,5,4
56,82,3,6
110,74,4,1
39,121,3,7
39,118,3,6
81,89,4,5
39,144,2,2
77,67,0,5
58,110,4,3
110,55,5,5
156,38,8,4
125,51,5,2
89,89,6,3
80,102,2,7
60,97,0,1
54,100,2,1
79,90,7,3
92,67,3,3
124,78,1,5
95,98,5,4
90,112,8,1
138,41,3,2
143,46,5,5
113,36,2,1
113,92,3,4
129,67,5,4
113,80,5,4
125,32,8,4
47,113,1,6
58,119,3,6
36,148,0,9
66,104,3,6
117,83,2,0
107,90,6,2
100,94,8,1
52,106,3,6
95,110,3,1
55,124,4,5
72,76,1,2
107,52,1,2
136,64,1,2
93,88,4,4
27,129,1,7
138,75,2,2
95,72,3,4
75,72,6,3
46,166,3,9
81,90,4,1
98,87,7,3
39,127,3,4
74,141,8,5
40,118,4,3
69,94,3,2
62,122,5,1
72,114,4,7
95,90,2,1
61,113,1,0
72,119,3,1
119,77,1,1
78,71,6,3
66,97,2,4
118,83,3,1
29,142,1,3
101,70,5,2
13,155,0,5
38,147,2,1
120,55,2,1
65,110,2,3
54,86,2,1
73,100,2,5
62,125,2,5
119,53,5,4
83,124,5,1
151,39,6,1
95,104,1,5
73,92,3,3
125,66,3,1
130,39,4,2
69,117,3,6
107,62,1,2
92,87,0,2
75,100,4,1
53,141,2,8
87,102,2,4
70,111,3,3
88,90,3,2
124,64,1,3
113,26,3,3
143,63,3,1
80,134,3,1
66,102,1,5
63,116,3,3
91,92,2,3
61,114,2,6
36,127,1,3
102,93,4,2
96,86,5,1
71,111,1,6
32,146,0,4
92,111,2,2
83,104,3,0
95,80,4,0
89,57,1,0
111,100,5,0
127,66,4,3
98,122,2,3
96,78,2,1
102,86,4,6
113,52,3,5
62,62,6,3
168,38,8,0
68,112,4,2
101,80,3,4
63,114,4,4
25,137,0,1
41,164,1,3
44,102,2,4
79,102,2,3
31,121,1,6
102,74,3,2
95,94,4,5
166,39,4,0
88,74,6,7
137,60,5,2
92,85,3,3
75,110,3,1
89,74,4,1
60,122,2,5
20,141,0,3
51,129,6,1
98,67,3,2
93,95,2,0
108,34,4,3
103,80,5,3
57,147,0,5
42,110,0,3
118,53,5,4
42,157,4,5
74,100,5,3
90,88,6,5
97,103,5,5
67,118,4,7
145,56,4,2
42,118,2,4
46,119,5,5
102,88,2,3
65,92,3,2
77,69,2,0
112,62,7,4
117,79,7,1
97,76,6,1
99,97,4,3
147,40,1,2
51,140,2,3
84,105,2,1
112,49,6,6
87,74,4,4
96,99,4,1
83,100,5,4
52,145,1,5
93,91,2,1
100,111,3,1
78,87,4,4
97,109,5,4
145,39,6,5
83,72,2,3
65,108,5,3
81,107,2,3
40,129,1,4
96,82,5,1
45,118,2,4
86,93,2,6
114,64,4,1
35,130,1,2
108,63,3,4
84,106,2,5
96,64,3,1
37,153,4,5
61,138,2,3
51,126,4,8
63,126,2,0
21,142,3,5
81,71,6,1
60,102,6,3
55,127,4,2
29,130,0,5
60,127,4,5
100,75,2,3
40,140,1,4
63,107,6,0
54,137,2,3
70,106,7,4
72,100,2,0
86,116,1,2
136,37,4,1
92,92,1,3
110,63,8,5
83,74,5,3
97,94,4,1
72,77,3,2
87,128,2,6
107,53,3,4
56,93,1,5
163,36,6,4
57,111,4,3
110,87,4,5
30,127,1,4
95,81,3,3
98,67,2,3
88,110,7,3
53,101,6,3
119,73,6,3
16,161,3,7
25,113,3,1
38,178,0,10
94,75,7,4
84,89,0,3
75,77,0,2
78,80,3,3
54,111,1,4
111,84,4,1
118,56,4,0
98,71,3,0
68,98,4,4
145,47,5,2
97,91,6,2
46,113,1,5
84,98,2,8
70,105,3,2
58,119,5,2
119,97,3,3
70,101,3,1
83,95,3,1
78,107,5,2
93,105,3,8
35,124,3,5
37,142,1,2
71,105,2,6
72,96,1,7
76,104,2,2
62,102,3,3
83,74,0,1
99,76,3,4
44,138,2,5
92,59,6,2
53,102,2,4
59,139,1,3
57,119,3,3
91,81,4,3
75,75,4,2
150,23,2,1
95,72,4,0
52,122,3,6
81,46,2,2
51,118,1,3
144,39,6,3
80,110,6,2
91,68,2,5
143,15,4,2
40,89,3,5
57,108,2,6
52,115,3,3
41,145,0,7
148,76,5,2
62,111,4,2
110,94,0,6
66,129,3,3
96,84,2,1
74,102,2,8
119,43,7,0
115,84,7,3
101,108,1,3
20,166,3,5
116,43,2,3
46,155,3,6
87,81,1,2
94,92,3,5
155,44,1,3
59,107,2,5
29,127,2,1
36,146,1,6
78,110,3,5
117,53,2,2
165,17,1,5
66,119,1,4
87,110,1,1
19,132,1,6
67,102,2,2
87,101,2,0
115,68,3,2
67,106,6,3
143,27,3,4
47,118,2,3
88,95,3,3
45,137,2,8
109,83,1,4
93,77,3,0
49,109,1,2
92,90,2,2
72,130,3,4
93,102,5,7
69,96,4,2
15,173,1,4
130,57,2,1
58,120,1,5
44,167,4,3
81,126,1,0
116,40,2,4
107,70,4,5
116,47,6,1
55,142,1,4
103,106,2,3
55,70,2,1
79,107,1,3
93,74,2,3
61,103,5,2
117,84,4,1
75,122,5,9
71,94,2,4
79,87,0,2
136,33,5,5
95,96,6,7
74,96,4,0
92,82,0,4
84,82,4,4
78,101,0,2
76,83,4,3
87,91,5,0
74,114,4,3
15,159,0,4
42,170,4,4
75,87,1,3
44,163,1,0
31,102,3,2
106,56,3,2
102,85,1,8
77,103,2,1
47,100,1,5
72,99,4,7
125,57,3,4
115,39,5,2
46,117,3,1
79,98,2,1
104,71,5,3
152,15,3,0
47,117,2,4
74,71,2,2
82,90,1,9
77,100,0,2
79,139,0,2
70,89,1,2
68,110,1,3
82,71,5,3
148,40,7,6
97,76,4,8
17,142,2,6
43,140,4,2
100,102,3,2
77,75,2,6
69,127,2,5
84,94,5,2
130,53,5,1
86,61,4,3
72,117,5,1
83,97,0,2
127,30,5,2
102,106,4,2
101,39,10,1
120,58,3,4
94,44,3,5
62,113,6,5
99,87,1,3
91,106,2,2
62,116,3,5
77,60,2,4
87,117,3,3
122,42,3,3
116,47,8,6
109,67,4,2
88,106,2,6
154,28,4,2
44,118,2,9
35,158,5,6
69,105,7,3
79,117,5,3
60,93,2,3
104,115,1,2
66,89,4,3
68,93,5,3
84,53,1,6
103,58,6,7
39,136,3,6
51,159,2,7
151,69,7,3
159,41,4,1
66,81,2,4
89,106,3,6
86,108,2,2
85,123,4,3
126,68,6,5
39,124,0,2
82,128,4,5
85,85,1,1
99,81,6,3
69,88,4,4
153,24,1,2
88,106,4,3
90,92,5,3
51,96,4,2
131,75,1,2
129,64,5,0
50,126,1,6
94,55,8,3
99,96,2,6
94,64,3,1
73,120,3,4
104,48,1,5
87,66,1,2
80,62,1,2
72,123,2,3
46,137,2,1
79,109,2,4
135,75,3,2
85,84,4,1
18,160,6,5
61,107,4,5
49,128,4,6
66,113,6,5
41,117,4,3
61,144,1,6
101,82,3,2
104,80,5,0
98,82,3,4
62,135,3,2
87,140,3,4
88,76,6,2
114,36,2,3
65,129,3,4
94,111,3,2
48,143,2,1
33,132,1,4
38,119,1,7
118,58,2,1
136,60,6,6
97,81,4,2
64,88,3,5
115,59,5,5
109,67,3,4
85,106,1,1
69,124,3,6
71,112,1,6
89,104,3,3
45,126,3,1
27,159,4,8
129,47,2,1
120,66,3,2
19,146,1,7
68,70,3,1
109,87,6,5
122,46,4,1
88,109,3,7
69,115,1,3
114,37,5,1
131,40,10,4
94,89,3,5
17,140,2,5
153,15,5,0
56,95,3,2
61,121,0,1
35,121,2,5
55,96,4,2
112,100,3,3
89,121,3,6
148,54,2,1
68,69,6,2
77,68,3,1
73,78,2,3
63,117,1,2
54,143,2,7
13,166,5,5
99,79,4,5
74,78,2,1
75,79,4,4
102,66,2,4
98,81,4,5
65,113,5,1
35,145,3,4
129,53,3,3
87,85,2,2
54,76,1,4
61,82,5,3
102,73,7,4
47,136,2,2
102,66,2,4
69,110,5,2
84,135,1,7
40,179,0,2
77,98,3,9
69,87,4,7
59,115,5,1
36,141,2,5
88,80,4,4
81,81,1,2
116,91,7,2
126,57,3,1
95,94,2,4
43,144,1,6
80,119,3,4
79,83,3,4
25,136,2,1
88,67,6,4
92,82,3,5
105,74,1,3
47,96,1,2
130,73,5,0
60,112,3,3
113,63,4,2
82,105,1,2
55,124,1,5
73,118,3,3
44,106,1,5
102,71,6,0
78,134,1,1
44,138,4,4
86,118,9,1
104,125,4,3
82,105,5,1
96,94,1,5
68,112,1,2
97,98,5,6
94,51,1,0
54,116,3,4
59,108,4,2
64,116,2,1
117,57,5,2
127,66,3,0
63,97,3,4
86,100,2,7
81,81,8,3
60,143,4,8
37,154,1,6
13,165,0,6
14,166,1,5
38,128,3,3
32,122,3,5
52,116,1,4
31,102,2,0
76,88,4,0
40,149,2,7
53,83,5,1
31,143,1,6
44,118,4,4
98,86,6,3
97,77,2,1
34,131,3,8
95,102,0,1
78,125,0,4
55,94,5,2
41,114,2,5
112,36,3,3
70,114,2,3
21,153,0,3
74,156,2,6
86,79,2,1
78,88,5,6
70,84,2,1
150,50,2,2
74,84,1,2
116,77,1,1
106,77,3,3
86,68,3,3
18,146,3,3
53,113,4,2
107,61,4,4
69,108,3,4
88,93,1,1
81,92,3,6
46,119,3,0
97,83,2,0
87,78,3,2
118,57,4,3
17,131,2,4
64,107,2,4
142,77,6,0
64,157,3,3
29,142,1,3
84,102,2,3
74,103,3,5
46,131,3,7
123,79,4,7
88,88,3,5
105,92,6,2
24,143,0,3
92,98,0,1
79,64,3,2
79,112,3,2
84,102,1,2
103,85,4,4
86,100,2,3
106,81,7,3
58,128,2,1
68,148,4,5
111,69,4,4
104,118,4,6
35,125,4,3
75,104,3,2
82,70,0,2
59,128,2,9
118,42,3,1
134,47,1,1
65,94,1,3
127,62,3,3
18,143,4,4
129,18,7,2
65,93,3,2
50,105,0,3
50,112,3,7
41,137,4,3
118,91,8,1
54,137,4,5
81,89,4,3
50,172,0,5
39,130,7,5
142,37,5,3
75,113,2,5
76,114,2,3
77,113,1,5
84,57,3,2
79,92,4,2
112,85,3,0
76,98,6,2
94,76,4,4
77,89,2,3
42,118,2,5
57,107,4,1
116,65,2,2
69,84,2,1
31,121,1,1
97,50,2,4
71,92,2,1
77,72,4,2
76,125,2,3
87,96,4,1
102,71,4,1
124,74,2,2
63,102,3,3
97,98,2,4
89,65,1,2
50,148,2,10
35,145,1,5
92,89,3,3
140,86,0,2
80,126,0,4
96,85,4,3
109,73,4,2
73,108,4,3
77,91,3,2
67,85,4,0
143,40,6,2
111,75,2,5
37,139,2,2
15,134,4,3
45,126,1,4
87,81,2,2
58,102,1,4
42,141,4,3
99,91,0,3
136,66,5,1
127,82,4,2
45,143,4,12
80,88,2,6
55,87,1,2
90,66,4,2
77,98,5,4
111,55,2,3
113,73,3,2
123,56,4,1
78,109,3,1
34,125,1,7
110,95,3,6
84,68,3,5
80,108,4,4
30,109,3,5
46,105,2,7
65,109,2,2
90,70,4,4
92,91,5,7
79,108,0,0
109,38,8,6
66,101,3,0
86,74,5,5
75,102,0,4
112,70,3,3
60,132,3,0
79,113,5,0
78,116,1,5
87,72,4,2
111,71,5,1
65,120,4,4
80,125,1,2
74,126,4,2
65,133,1,3
103,57,4,3
125,58,5,2
86,102,3,8
125,68,5,4
88,93,2,0
56,112,2,3
98,73,2,3
76,69,2,2
109,61,5,4
61,101,3,1
45,134,1,3
40,141,1,3
149,40,3,2
110,53,4,3
114,91,6,3
63,108,3,3
45,109,5,2
119,59,2,1
127,57,2,4
76,103,2,2
159,31,6,0
106,64,1,2
84,96,5,3
85,151,2,8
67,112,5,2
50,138,0,2
41,136,2,4
30,143,2,6
79,99,3,4
41,122,4,3
91,76,6,4
64,127,5,12
80,86,2,8
125,75,3,3
20,133,3,5
52,125,0,2
115,49,3,2
137,69,2,3
84,103,2,2
74,104,4,5
57,109,2,2
110,80,0,5
81,126,1,3
93,84,0,3
86,111,2,7
34,109,4,2
104,69,2,2
41,144,2,4
115,52,3,5
87,63,7,4
78,103,2,0
96,117,2,0
82,101,2,5
40,114,1,2
92,81,2,0
63,103,1,2
145,53,5,3
99,81,4,0
43,110,2,3
152,46,4,2
17,141,2,6
57,121,2,7
86,99,5,1
91,93,0,2
67,93,1,3
88,113,0,4
54,158,0,2
113,62,3,1
56,138,2,1
74,115,4,4
94,77,5,1
82,96,4,5
66,129,4,2
142,17,5,0
98,98,1,2
62,130,2,5
41,141,3,5
74,77,4,3
41,140,4,2
132,54,6,1
39,127,2,4
51,152,0,3
134,72,3,0
63,145,3,6
71,114,2,4
93,84,5,2
73,103,4,4
93,92,1,3
113,28,4,1
17,156,1,9
116,88,5,2
77,96,3,1
109,77,2,2
30,136,1,3
53,85,2,3
10,176,1,5
74,99,2,11
104,59,1,2
65,139,4,6
78,108,2,8
122,71,2,5
15,143,0,3
51,85,3,6
74,122,2,8
79,97,1,4
73,102,0,2
91,75,0,6
52,125,2,4
128,44,1,2
67,131,0,6
41,152,1,5
130,41,4,0
19,117,1,4
74,106,5,2
